timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,5.2,0.6,5.8,5.4,0.4,5.9
2,5.3,0.7,5.9,5.5,0.4,5.9
3,5.3,0.7,6.0,5.6,0.4,6.0
4,5.4,0.8,6.1,5.6,0.4,6.1
5,5.4,0.8,6.1,5.6,0.5,6.1
6,5.4,0.8,6.3,5.7,0.5,6.2
7,5.5,0.8,6.3,5.8,0.5,6.3
8,5.5,0.9,6.4,5.8,0.5,6.3
9,5.6,0.9,6.5,0.0,0.0,0.0
10,5.6,1.0,6.6,0.0,0.0,0.0
11,5.6,1.0,6.6,0.0,0.0,0.0
12,5.6,1.0,6.6,0.0,0.0,0.0
13,5.7,1.1,6.8,0.0,0.0,0.0
14,5.8,1.1,6.8,0.0,0.0,0.0
15,5.8,1.1,6.8,0.0,0.0,0.0
16,5.8,1.1,6.9,0.0,0.0,0.0
17,5.8,1.2,7.0,0.0,0.0,0.0
18,5.8,1.2,7.0,0.0,0.0,0.0
19,5.9,1.2,7.1,0.0,0.0,0.0
20,5.9,1.3,7.1,0.0,0.0,0.0
21,6.0,1.3,7.3,0.0,0.0,0.0
22,6.0,1.3,7.3,0.0,0.0,0.0
23,6.1,1.3,7.4,0.0,0.0,0.0
24,6.1,1.3,7.4,0.0,0.0,0.0
25,6.1,1.3,7.4,0.0,0.0,0.0
26,6.1,1.4,7.5,0.0,0.0,0.0
27,6.1,1.4,7.5,0.0,0.0,0.0
28,6.2,1.4,7.6,0.0,0.0,0.0
29,6.2,1.4,7.6,0.0,0.0,0.0
30,6.2,1.5,7.7,0.0,0.0,0.0
