timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.8,0.3,5.1,4.6,0.3,4.9
2,4.8,0.3,5.1,4.6,0.3,4.9
3,4.8,0.4,5.1,4.6,0.3,4.9
4,4.8,0.4,5.2,4.6,0.3,4.9
5,4.8,0.4,5.2,4.6,0.3,4.9
6,4.9,0.4,5.3,4.7,0.3,5.0
7,4.9,0.4,5.3,4.7,0.3,5.0
8,4.9,0.4,5.3,4.7,0.3,5.0
9,4.9,0.4,5.3,4.7,0.3,5.0
10,4.9,0.4,5.3,4.8,0.3,5.1
11,4.9,0.4,5.3,4.8,0.3,5.1
12,4.9,0.5,5.4,4.8,0.3,5.1
13,4.9,0.5,5.4,4.8,0.3,5.1
14,4.9,0.5,5.4,4.8,0.3,5.1
15,4.9,0.5,5.4,4.8,0.3,5.1
16,4.9,0.5,5.4,4.8,0.3,5.1
17,4.9,0.5,5.4,4.8,0.3,5.1
18,5.0,0.6,5.6,4.8,0.3,5.1
19,5.0,0.6,5.6,4.8,0.4,5.2
20,5.0,0.6,5.6,4.9,0.4,5.3
21,5.0,0.6,5.6,4.9,0.4,5.3
22,5.0,0.6,5.6,4.9,0.4,5.3
23,5.1,0.6,5.8,0.0,0.0,0.0
24,5.2,0.6,5.8,0.0,0.0,0.0
25,5.2,0.7,5.9,0.0,0.0,0.0
26,5.2,0.7,5.9,0.0,0.0,0.0
27,5.2,0.7,5.9,0.0,0.0,0.0
28,5.3,0.7,5.9,0.0,0.0,0.0
29,5.3,0.7,5.9,0.0,0.0,0.0
30,5.3,0.8,6.0,0.0,0.0,0.0
