timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.6,0.3,4.9,6.4,0.3,6.7
2,4.6,0.3,4.9,6.4,0.3,6.8
3,4.7,0.3,4.9,6.4,0.3,6.8
4,4.7,0.3,5.0,6.4,0.4,6.8
5,4.7,0.3,5.0,6.5,0.4,6.9
6,4.7,0.3,5.0,6.5,0.4,6.9
7,4.8,0.3,5.1,6.5,0.4,6.9
8,4.8,0.3,5.1,6.6,0.4,6.9
9,4.8,0.3,5.1,6.6,0.4,6.9
10,4.8,0.3,5.1,6.6,0.4,6.9
11,4.8,0.3,5.1,6.6,0.4,7.0
12,4.8,0.3,5.1,6.7,0.4,7.1
13,4.9,0.3,5.2,6.7,0.4,7.1
14,4.9,0.3,5.2,6.7,0.4,7.1
15,4.9,0.3,5.2,6.8,0.4,7.1
16,4.9,0.3,5.2,6.8,0.4,7.1
17,4.9,0.4,5.3,6.8,0.4,7.1
18,4.9,0.4,5.3,6.8,0.4,7.1
19,4.9,0.4,5.3,6.8,0.4,7.2
20,5.0,0.4,5.4,6.8,0.4,7.2
21,5.0,0.4,5.4,6.8,0.4,7.2
22,5.0,0.4,5.4,6.9,0.4,7.3
23,5.0,0.4,5.4,6.9,0.4,7.3
24,5.0,0.4,5.4,6.9,0.4,7.3
25,5.0,0.4,5.4,6.9,0.4,7.3
26,5.0,0.4,5.4,6.9,0.4,7.3
27,5.0,0.4,5.4,6.9,0.4,7.3
28,5.0,0.4,5.4,6.9,0.4,7.3
29,5.0,0.4,5.4,6.9,0.4,7.3
30,5.1,0.5,5.6,0.0,0.0,0.0
