timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.6,0.3,4.8,4.9,0.3,5.1
2,4.6,0.3,4.9,4.9,0.3,5.2
3,4.6,0.3,4.9,4.9,0.3,5.2
4,4.6,0.3,4.9,4.9,0.3,5.2
5,4.6,0.3,4.9,5.0,0.3,5.3
6,4.6,0.3,4.9,5.0,0.3,5.3
7,4.7,0.3,5.0,5.0,0.3,5.3
8,4.7,0.3,5.0,5.0,0.3,5.3
9,4.7,0.3,5.0,5.1,0.3,5.3
10,4.8,0.4,5.1,5.1,0.3,5.3
11,4.8,0.4,5.1,5.1,0.3,5.3
12,4.8,0.4,5.1,5.1,0.3,5.4
13,4.8,0.4,5.1,5.1,0.3,5.4
14,4.8,0.4,5.2,5.1,0.3,5.4
15,4.8,0.4,5.3,5.1,0.3,5.4
16,4.8,0.4,5.3,5.2,0.3,5.4
17,4.8,0.4,5.3,5.2,0.3,5.5
18,4.9,0.4,5.3,5.2,0.3,5.5
19,4.9,0.4,5.3,5.2,0.3,5.5
20,4.9,0.4,5.3,5.2,0.3,5.5
21,4.9,0.4,5.3,5.2,0.3,5.5
22,4.9,0.5,5.4,5.3,0.3,5.6
23,5.0,0.5,5.5,0.0,0.0,0.0
24,5.0,0.6,5.6,0.0,0.0,0.0
25,5.1,0.6,5.6,0.0,0.0,0.0
26,5.1,0.6,5.6,0.0,0.0,0.0
27,5.1,0.6,5.7,0.0,0.0,0.0
28,5.1,0.6,5.8,0.0,0.0,0.0
29,5.1,0.6,5.8,0.0,0.0,0.0
30,5.1,0.6,5.8,0.0,0.0,0.0
