timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.5,0.4,4.9,4.8,0.3,5.1
2,4.5,0.4,4.9,4.9,0.3,5.2
3,4.6,0.4,5.1,4.9,0.3,5.2
4,4.6,0.5,5.1,4.9,0.3,5.3
5,4.6,0.5,5.1,5.0,0.4,5.4
6,4.7,0.5,5.2,5.0,0.4,5.4
7,4.7,0.5,5.2,5.1,0.4,5.4
8,4.8,0.6,5.3,5.1,0.4,5.5
9,4.8,0.6,5.3,5.1,0.4,5.5
10,4.8,0.6,5.4,5.3,0.4,5.6
11,4.8,0.6,5.4,5.3,0.4,5.6
12,4.8,0.6,5.4,5.3,0.4,5.7
13,4.9,0.6,5.5,5.4,0.4,5.8
14,4.9,0.7,5.6,5.4,0.4,5.8
15,4.9,0.7,5.6,5.4,0.4,5.9
16,4.9,0.7,5.6,0.0,0.0,0.0
17,5.0,0.7,5.7,0.0,0.0,0.0
18,5.0,0.8,5.8,0.0,0.0,0.0
19,5.1,0.8,5.8,0.0,0.0,0.0
20,5.1,0.8,5.8,0.0,0.0,0.0
21,5.1,0.8,5.9,0.0,0.0,0.0
22,5.1,0.8,5.9,0.0,0.0,0.0
23,5.1,0.9,5.9,0.0,0.0,0.0
24,5.1,0.9,5.9,0.0,0.0,0.0
25,5.1,0.9,6.0,0.0,0.0,0.0
26,5.1,0.9,6.0,0.0,0.0,0.0
27,5.1,0.9,6.1,0.0,0.0,0.0
28,5.2,0.9,6.1,0.0,0.0,0.0
29,5.3,0.9,6.2,0.0,0.0,0.0
30,5.3,0.9,6.3,0.0,0.0,0.0
