timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,8.0,33.0,41.0,8.0,13.5,21.5
3,6.5,32.5,39.0,8.0,12.5,20.5
4,6.5,33.0,39.5,6.5,14.0,20.5
5,7.0,32.0,39.0,7.0,13.5,20.5
6,6.5,34.0,40.5,6.5,14.0,20.5
7,6.5,32.5,39.0,7.5,13.0,20.5
8,6.5,34.0,40.5,7.5,13.5,21.0
9,7.0,32.5,39.5,7.5,13.5,21.0
10,6.0,34.0,40.0,7.0,14.5,21.5
11,6.5,34.0,40.5,7.5,13.5,21.0
12,8.5,31.5,40.0,7.5,14.0,21.5
13,7.5,32.0,39.5,7.0,13.5,20.5
14,7.0,32.5,39.5,8.5,12.5,21.0
15,7.5,32.5,40.0,8.0,13.5,21.5
16,7.0,33.5,40.5,8.5,13.0,21.5
17,6.5,34.0,40.5,8.5,15.0,23.5
18,7.0,32.5,39.5,6.5,14.0,20.5
19,6.5,33.0,39.5,7.0,14.0,21.0
20,7.0,33.5,40.5,7.5,13.5,21.0
21,3.5,18.0,21.5,-1438.0,-5026.0,-6464.0
22,0.0,0.5,0.5,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.5,0.5,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
