timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.3,0.4,4.7,4.2,0.3,4.4
2,4.3,0.4,4.8,4.2,0.3,4.4
3,4.3,0.4,4.8,4.2,0.3,4.4
4,4.4,0.4,4.8,4.3,0.3,4.5
5,4.4,0.4,4.8,4.3,0.3,4.5
6,4.4,0.5,4.9,4.3,0.3,4.5
7,4.4,0.5,4.9,4.3,0.3,4.6
8,4.4,0.5,4.9,4.3,0.3,4.6
9,4.4,0.5,4.9,4.3,0.3,4.6
10,4.4,0.5,4.9,4.3,0.3,4.6
11,4.5,0.5,5.0,4.4,0.3,4.7
12,4.5,0.6,5.1,4.4,0.3,4.7
13,4.5,0.6,5.1,4.4,0.3,4.7
14,4.6,0.6,5.1,4.4,0.3,4.7
15,4.6,0.6,5.2,4.4,0.3,4.8
16,4.6,0.6,5.2,4.4,0.3,4.8
17,4.6,0.6,5.2,4.4,0.3,4.8
18,4.6,0.7,5.3,4.4,0.3,4.8
19,4.6,0.7,5.3,4.5,0.3,4.8
20,4.6,0.7,5.3,4.5,0.3,4.8
21,4.6,0.7,5.3,4.5,0.3,4.8
22,4.6,0.8,5.4,4.5,0.3,4.8
23,4.6,0.8,5.4,4.5,0.3,4.8
24,4.8,0.8,5.6,0.0,0.0,0.0
25,4.8,0.8,5.6,0.0,0.0,0.0
26,4.8,0.9,5.6,0.0,0.0,0.0
27,4.8,0.9,5.7,0.0,0.0,0.0
28,4.8,0.9,5.8,0.0,0.0,0.0
29,4.9,0.9,5.8,0.0,0.0,0.0
30,4.9,0.9,5.8,0.0,0.0,0.0
