timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,3.8,0.3,4.1,5.4,0.4,5.8
2,3.8,0.3,4.1,5.4,0.4,5.8
3,3.9,0.3,4.2,5.4,0.4,5.9
4,3.9,0.3,4.2,5.4,0.4,5.9
5,3.9,0.4,4.3,5.4,0.4,5.9
6,3.9,0.4,4.3,5.4,0.4,5.9
7,3.9,0.4,4.3,5.5,0.4,5.9
8,3.9,0.4,4.3,5.5,0.4,5.9
9,3.9,0.4,4.3,5.5,0.4,5.9
10,3.9,0.4,4.3,5.5,0.4,5.9
11,3.9,0.4,4.3,5.5,0.4,5.9
12,4.0,0.4,4.4,5.6,0.4,6.0
13,4.0,0.4,4.4,5.6,0.4,6.0
14,4.0,0.4,4.4,5.6,0.4,6.0
15,4.0,0.4,4.4,5.6,0.4,6.0
16,4.0,0.4,4.4,5.6,0.4,6.0
17,4.1,0.4,4.4,5.6,0.4,6.1
18,4.1,0.4,4.4,5.6,0.4,6.1
19,4.1,0.4,4.4,5.6,0.4,6.1
20,4.1,0.4,4.4,5.6,0.4,6.1
21,4.1,0.4,4.5,5.6,0.4,6.1
22,4.1,0.4,4.5,5.7,0.4,6.1
23,4.1,0.4,4.6,5.7,0.4,6.1
24,4.1,0.4,4.6,5.7,0.4,6.1
25,4.1,0.4,4.6,5.7,0.4,6.1
26,4.1,0.4,4.6,5.7,0.4,6.1
27,4.1,0.4,4.6,5.7,0.4,6.1
28,4.1,0.4,4.6,5.7,0.4,6.1
29,4.1,0.4,4.6,5.8,0.4,6.2
30,4.2,0.5,4.7,0.0,0.0,0.0
