timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.6,0.4,5.0,4.4,0.3,4.7
2,4.6,0.4,5.0,4.4,0.3,4.7
3,4.7,0.4,5.1,4.4,0.3,4.7
4,4.7,0.4,5.1,4.4,0.3,4.7
5,4.7,0.4,5.1,4.4,0.3,4.8
6,4.7,0.4,5.1,4.4,0.3,4.8
7,4.7,0.4,5.1,4.4,0.3,4.8
8,4.8,0.4,5.2,4.4,0.3,4.8
9,4.8,0.4,5.2,4.5,0.3,4.8
10,4.8,0.4,5.2,4.5,0.3,4.8
11,4.8,0.4,5.2,4.5,0.3,4.8
12,4.8,0.4,5.2,4.5,0.3,4.8
13,4.8,0.4,5.3,4.5,0.4,4.9
14,4.8,0.5,5.3,4.6,0.4,4.9
15,4.8,0.5,5.3,4.6,0.4,4.9
16,4.8,0.5,5.3,4.6,0.4,4.9
17,4.8,0.5,5.3,4.6,0.4,4.9
18,4.9,0.5,5.4,4.6,0.4,4.9
19,4.9,0.5,5.4,4.6,0.4,5.0
20,4.9,0.5,5.4,4.6,0.4,5.0
21,4.9,0.5,5.4,4.6,0.4,5.0
22,4.9,0.5,5.4,4.6,0.4,5.0
23,4.9,0.5,5.4,4.7,0.4,5.1
24,4.9,0.5,5.4,4.7,0.4,5.1
25,4.9,0.6,5.5,4.7,0.4,5.1
26,4.9,0.6,5.5,4.7,0.4,5.1
27,4.9,0.6,5.5,4.7,0.4,5.1
28,4.9,0.6,5.5,4.8,0.4,5.1
29,4.9,0.6,5.5,4.8,0.4,5.1
30,5.1,0.6,5.7,0.0,0.0,0.0
