timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.0,0.3,4.3,4.0,0.3,4.3
2,4.0,0.3,4.3,4.0,0.3,4.3
3,4.0,0.4,4.4,4.0,0.3,4.3
4,4.1,0.4,4.4,4.1,0.3,4.4
5,4.1,0.4,4.4,4.1,0.3,4.4
6,4.1,0.4,4.5,4.1,0.3,4.4
7,4.1,0.4,4.5,4.1,0.3,4.4
8,4.1,0.4,4.6,4.1,0.3,4.4
9,4.1,0.4,4.6,4.1,0.3,4.4
10,4.1,0.5,4.6,4.2,0.3,4.5
11,4.1,0.5,4.6,4.2,0.3,4.5
12,4.2,0.5,4.7,4.2,0.3,4.5
13,4.2,0.6,4.8,4.3,0.3,4.6
14,4.2,0.6,4.8,4.3,0.3,4.6
15,4.2,0.6,4.8,4.3,0.3,4.6
16,4.3,0.6,4.8,4.3,0.3,4.6
17,4.3,0.6,4.9,4.3,0.3,4.6
18,4.3,0.6,4.9,4.3,0.3,4.6
19,4.3,0.6,4.9,4.4,0.3,4.7
20,4.3,0.7,5.0,4.4,0.3,4.7
21,4.3,0.7,5.0,4.4,0.3,4.7
22,4.3,0.7,5.0,4.4,0.3,4.7
23,4.3,0.7,5.0,4.4,0.3,4.8
24,4.4,0.7,5.1,4.4,0.4,4.8
25,4.4,0.8,5.1,4.4,0.4,4.8
26,4.4,0.8,5.1,4.4,0.4,4.8
27,4.4,0.8,5.2,4.4,0.4,4.8
28,4.4,0.8,5.2,4.5,0.4,4.9
29,4.4,0.8,5.2,0.0,0.0,0.0
30,4.6,0.9,5.5,0.0,0.0,0.0
