timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.6,0.4,4.9,4.8,0.3,5.1
2,4.6,0.4,4.9,4.8,0.3,5.1
3,4.6,0.4,4.9,4.9,0.3,5.1
4,4.6,0.4,5.1,4.9,0.3,5.2
5,4.6,0.4,5.1,4.9,0.3,5.2
6,4.6,0.4,5.1,4.9,0.3,5.2
7,4.7,0.4,5.1,4.9,0.3,5.3
8,4.7,0.5,5.2,4.9,0.3,5.3
9,4.7,0.5,5.2,4.9,0.3,5.3
10,4.7,0.5,5.2,5.0,0.3,5.3
11,4.7,0.6,5.3,5.0,0.3,5.3
12,4.8,0.6,5.3,5.0,0.3,5.3
13,4.8,0.6,5.4,5.0,0.3,5.3
14,4.8,0.6,5.4,5.0,0.3,5.3
15,4.8,0.6,5.4,5.1,0.3,5.4
16,4.8,0.7,5.4,5.1,0.3,5.4
17,4.8,0.7,5.4,5.1,0.3,5.4
18,4.8,0.7,5.5,5.1,0.3,5.4
19,4.8,0.7,5.5,5.1,0.3,5.4
20,4.8,0.8,5.6,5.1,0.4,5.4
21,4.8,0.8,5.6,5.1,0.4,5.4
22,4.8,0.8,5.6,5.1,0.4,5.5
23,4.9,0.8,5.8,0.0,0.0,0.0
24,5.0,0.9,5.9,0.0,0.0,0.0
25,5.0,0.9,5.9,0.0,0.0,0.0
26,5.1,0.9,6.0,0.0,0.0,0.0
27,5.1,0.9,6.0,0.0,0.0,0.0
28,5.1,1.0,6.1,0.0,0.0,0.0
29,5.1,1.0,6.1,0.0,0.0,0.0
30,5.2,1.0,6.2,0.0,0.0,0.0
